Neuron1,Neuron2,BumpScore,Rank
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,11.686038744154974,1
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,11.20517560073937,2
n041_L_CA1_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,10.003316749585407,3
n010_L_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,9.350943396226414,4
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,8.965517241379308,5
n013_L_CA3_wire_4_cell_1,n041_L_CA1_wire_3_cell_1,8.714347264110296,6
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,8.410256410256409,7
n010_L_CA3_wire_3_cell_2,n014_L_CA3_wire_4_cell_2,7.663551401869156,8
n041_L_CA1_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,7.567567567567567,9
n097_R_CA1_wire_1_cell_1,n105_R_CA3_wire_3_cell_1,7.460949464012251,10
n041_L_CA1_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,7.197126895450917,11
n014_L_CA3_wire_4_cell_2,n106_R_CA3_wire_3_cell_2,6.9893238434163685,12
n014_L_CA3_wire_4_cell_2,n118_R_CA3_wire_6_cell_2,6.912442396313365,13
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,6.911917098445595,14
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,6.847682119205298,15
n014_L_CA3_wire_4_cell_2,n105_R_CA3_wire_3_cell_1,6.835725677830939,16
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,6.756980351602895,17
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,6.746652383502945,18
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,6.510250569476081,19
n014_L_CA3_wire_4_cell_2,n081_R_CA1_wire_5_cell_1,6.340136054421767,20
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,6.318181818181818,21
n081_R_CA1_wire_5_cell_1,n086_R_CA1_wire_6_cell_2,6.235294117647055,22
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,6.132231404958676,23
n086_R_CA1_wire_6_cell_2,n105_R_CA3_wire_3_cell_1,6.1090909090909085,24
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,5.899159663865543,25
n086_R_CA1_wire_6_cell_2,n097_R_CA1_wire_1_cell_1,5.893660531697342,26
n097_R_CA1_wire_1_cell_1,n106_R_CA3_wire_3_cell_2,5.882352941176469,27
n005_L_CA3_wire_2_cell_1,n041_L_CA1_wire_3_cell_1,5.597615499254843,28
n014_L_CA3_wire_4_cell_2,n082_R_CA1_wire_5_cell_2,5.379912663755459,29
n009_L_CA3_wire_3_cell_1,n010_L_CA3_wire_3_cell_2,5.244847244554888,30
n014_L_CA3_wire_4_cell_2,n086_R_CA1_wire_6_cell_2,5.167919799498747,31
n097_R_CA1_wire_1_cell_1,n118_R_CA3_wire_6_cell_2,5.091043671354551,32
n013_L_CA3_wire_4_cell_1,n097_R_CA1_wire_1_cell_1,4.949389179755673,33
n013_L_CA3_wire_4_cell_1,n014_L_CA3_wire_4_cell_2,4.934365533490407,34
n105_R_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,4.879541108986614,35
n010_L_CA3_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,4.60759493670886,36
n081_R_CA1_wire_5_cell_1,n105_R_CA3_wire_3_cell_1,4.527577937649879,37
n086_R_CA1_wire_6_cell_2,n106_R_CA3_wire_3_cell_2,4.265402843601893,38
n041_L_CA1_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,4.239316239316241,39
n010_L_CA3_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,4.188877229800627,40
n106_R_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,4.18705035971223,41
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,4.126315789473684,42
n009_L_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,4.0978728350575375,43
n006_L_CA3_wire_2_cell_2,n106_R_CA3_wire_3_cell_2,3.8047698280643365,44
n082_R_CA1_wire_5_cell_2,n086_R_CA1_wire_6_cell_2,3.7783375314861454,45
n086_R_CA1_wire_6_cell_2,n118_R_CA3_wire_6_cell_2,3.6470588235294117,46
n041_L_CA1_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,3.584905660377356,47
n010_L_CA3_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,3.5103578154425588,48
n081_R_CA1_wire_5_cell_1,n106_R_CA3_wire_3_cell_2,3.30688935281837,49
n006_L_CA3_wire_2_cell_2,n086_R_CA1_wire_6_cell_2,3.264746227709189,50
n117_R_CA3_wire_6_cell_1,n118_R_CA3_wire_6_cell_2,3.1629065546936146,51
n041_L_CA1_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,3.161579161579159,52
n006_L_CA3_wire_2_cell_2,n105_R_CA3_wire_3_cell_1,3.0804684548545507,53
n009_L_CA3_wire_3_cell_1,n041_L_CA1_wire_3_cell_1,3.073783359497644,54
n010_L_CA3_wire_3_cell_2,n117_R_CA3_wire_6_cell_1,3.045803441529121,55
n105_R_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,2.9572649572649574,56
n082_R_CA1_wire_5_cell_2,n106_R_CA3_wire_3_cell_2,2.882882882882882,57
n005_L_CA3_wire_2_cell_1,n014_L_CA3_wire_4_cell_2,2.7315285975982087,58
n010_L_CA3_wire_3_cell_2,n013_L_CA3_wire_4_cell_1,2.7056936647955085,59
n105_R_CA3_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,2.66765971532605,60
n082_R_CA1_wire_5_cell_2,n105_R_CA3_wire_3_cell_1,2.431077694235588,61
n013_L_CA3_wire_4_cell_1,n105_R_CA3_wire_3_cell_1,2.2581580855692533,62
n013_L_CA3_wire_4_cell_1,n106_R_CA3_wire_3_cell_2,2.2459609356161065,63
n106_R_CA3_wire_3_cell_2,n117_R_CA3_wire_6_cell_1,2.1680095099722614,64
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,2.1655480984340034,65
n005_L_CA3_wire_2_cell_1,n097_R_CA1_wire_1_cell_1,2.1336206896551713,66
n006_L_CA3_wire_2_cell_2,n118_R_CA3_wire_6_cell_2,2.1206795547744575,67
n082_R_CA1_wire_5_cell_2,n118_R_CA3_wire_6_cell_2,2.1081830790568654,68
n013_L_CA3_wire_4_cell_1,n081_R_CA1_wire_5_cell_1,2.104183109707969,69
n013_L_CA3_wire_4_cell_1,n118_R_CA3_wire_6_cell_2,2.0285510349750173,70
n081_R_CA1_wire_5_cell_1,n118_R_CA3_wire_6_cell_2,1.9920318725099597,71
n013_L_CA3_wire_4_cell_1,n086_R_CA1_wire_6_cell_2,1.9900055524708498,72
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,1.8721461187214599,73
n005_L_CA3_wire_2_cell_1,n010_L_CA3_wire_3_cell_2,1.832741557754779,74
n005_L_CA3_wire_2_cell_1,n118_R_CA3_wire_6_cell_2,1.739091216597135,75
n014_L_CA3_wire_4_cell_2,n042_L_CA1_wire_3_cell_2,1.7040169133192387,76
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,1.6897689768976891,77
n009_L_CA3_wire_3_cell_1,n014_L_CA3_wire_4_cell_2,1.680645796416617,78
