Neuron1,Neuron2,BumpScore,Rank
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,27.595411887382685,1
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,26.72786885245901,2
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,24.131661442006262,3
n041_L_CA1_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,23.276857548509227,4
n086_R_CA1_wire_6_cell_2,n097_R_CA1_wire_1_cell_1,23.134328358208947,5
n041_L_CA1_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,22.793733681462136,6
n097_R_CA1_wire_1_cell_1,n118_R_CA3_wire_6_cell_2,22.757352941176464,7
n041_L_CA1_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,20.542056074766354,8
n014_L_CA3_wire_4_cell_2,n086_R_CA1_wire_6_cell_2,19.94285714285714,9
n014_L_CA3_wire_4_cell_2,n118_R_CA3_wire_6_cell_2,17.298311444652903,10
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,16.16767788196359,11
n097_R_CA1_wire_1_cell_1,n106_R_CA3_wire_3_cell_2,15.520521172638434,12
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,15.315240083507305,13
n041_L_CA1_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,14.19686162624821,14
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,13.865889212827984,15
n013_L_CA3_wire_4_cell_1,n041_L_CA1_wire_3_cell_1,13.459084604715667,16
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,12.686648501362395,17
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,12.229702970297028,18
n086_R_CA1_wire_6_cell_2,n118_R_CA3_wire_6_cell_2,11.96352583586626,19
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,11.953520164046477,20
n097_R_CA1_wire_1_cell_1,n105_R_CA3_wire_3_cell_1,11.351511558980434,21
n014_L_CA3_wire_4_cell_2,n106_R_CA3_wire_3_cell_2,10.995515695067262,22
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,9.856474258970355,23
n014_L_CA3_wire_4_cell_2,n082_R_CA1_wire_5_cell_2,9.293001186239618,24
n013_L_CA3_wire_4_cell_1,n097_R_CA1_wire_1_cell_1,8.881313447800473,25
n010_L_CA3_wire_3_cell_2,n014_L_CA3_wire_4_cell_2,8.664150943396224,26
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,8.556487419832262,27
n014_L_CA3_wire_4_cell_2,n105_R_CA3_wire_3_cell_1,8.459534883720927,28
n010_L_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,8.30047201618341,29
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,7.72272143774069,30
n086_R_CA1_wire_6_cell_2,n106_R_CA3_wire_3_cell_2,7.060869565217388,31
n106_R_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,6.8854489164086665,32
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,6.546377973803792,33
n013_L_CA3_wire_4_cell_1,n014_L_CA3_wire_4_cell_2,6.135825545171338,34
n082_R_CA1_wire_5_cell_2,n086_R_CA1_wire_6_cell_2,5.967426710097717,35
n014_L_CA3_wire_4_cell_2,n081_R_CA1_wire_5_cell_1,5.330529857022706,36
n081_R_CA1_wire_5_cell_1,n086_R_CA1_wire_6_cell_2,5.054263565891471,37
n086_R_CA1_wire_6_cell_2,n105_R_CA3_wire_3_cell_1,4.675422138836771,38
n006_L_CA3_wire_2_cell_2,n118_R_CA3_wire_6_cell_2,4.674126355655016,39
n010_L_CA3_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,4.570383912248627,40
n082_R_CA1_wire_5_cell_2,n118_R_CA3_wire_6_cell_2,4.384839650145771,41
n105_R_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,4.352590827873732,42
n005_L_CA3_wire_2_cell_1,n041_L_CA1_wire_3_cell_1,3.843030597377365,43
n013_L_CA3_wire_4_cell_1,n118_R_CA3_wire_6_cell_2,3.687805842518905,44
n006_L_CA3_wire_2_cell_2,n086_R_CA1_wire_6_cell_2,3.565217391304346,45
n105_R_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,3.5554549569941134,46
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,3.391497078380011,47
n082_R_CA1_wire_5_cell_2,n106_R_CA3_wire_3_cell_2,3.1904869762174393,48
n010_L_CA3_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,2.977168949771688,49
n013_L_CA3_wire_4_cell_1,n086_R_CA1_wire_6_cell_2,2.941835415769063,50
n041_L_CA1_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,2.865038196736771,51
n041_L_CA1_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,2.7799299266212723,52
n081_R_CA1_wire_5_cell_1,n106_R_CA3_wire_3_cell_2,2.7669543773119596,53
n005_L_CA3_wire_2_cell_1,n097_R_CA1_wire_1_cell_1,2.6109066577450646,54
n081_R_CA1_wire_5_cell_1,n105_R_CA3_wire_3_cell_1,2.585426510818203,55
n006_L_CA3_wire_2_cell_2,n106_R_CA3_wire_3_cell_2,2.544502617801044,56
n009_L_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,2.4479012620225724,57
n081_R_CA1_wire_5_cell_1,n118_R_CA3_wire_6_cell_2,2.4068767908309443,58
n010_L_CA3_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,2.3711340206185563,59
n009_L_CA3_wire_3_cell_1,n041_L_CA1_wire_3_cell_1,2.264952487423141,60
n009_L_CA3_wire_3_cell_1,n010_L_CA3_wire_3_cell_2,2.175644074910559,61
n010_L_CA3_wire_3_cell_2,n013_L_CA3_wire_4_cell_1,2.1286194842028894,62
n005_L_CA3_wire_2_cell_1,n014_L_CA3_wire_4_cell_2,1.8357970059316453,63
n097_R_CA1_wire_1_cell_1,n117_R_CA3_wire_6_cell_1,1.7713064386855462,64
n006_L_CA3_wire_2_cell_2,n105_R_CA3_wire_3_cell_1,1.695297805642633,65
n013_L_CA3_wire_4_cell_1,n105_R_CA3_wire_3_cell_1,1.6860119047619044,66
n082_R_CA1_wire_5_cell_2,n105_R_CA3_wire_3_cell_1,1.6625679153560198,67
n042_L_CA1_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,1.6507388217232764,68
n105_R_CA3_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,1.5257864326984798,69
n117_R_CA3_wire_6_cell_1,n118_R_CA3_wire_6_cell_2,1.4922038353545601,70
n014_L_CA3_wire_4_cell_2,n117_R_CA3_wire_6_cell_1,1.478089611029049,71
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,1.4717531284169603,72
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,1.4271243669105225,73
n006_L_CA3_wire_2_cell_2,n009_L_CA3_wire_3_cell_1,1.391765721125741,74
n005_L_CA3_wire_2_cell_1,n118_R_CA3_wire_6_cell_2,1.3708929452392689,75
n013_L_CA3_wire_4_cell_1,n106_R_CA3_wire_3_cell_2,1.3622894256139633,76
n013_L_CA3_wire_4_cell_1,n081_R_CA1_wire_5_cell_1,1.3121282648047579,77
n010_L_CA3_wire_3_cell_2,n117_R_CA3_wire_6_cell_1,1.223452134776791,78
n006_L_CA3_wire_2_cell_2,n013_L_CA3_wire_4_cell_1,1.2105061905829304,79
n009_L_CA3_wire_3_cell_1,n014_L_CA3_wire_4_cell_2,1.1886737418384963,80
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,1.1391162029459898,81
n106_R_CA3_wire_3_cell_2,n117_R_CA3_wire_6_cell_1,1.1359511491815788,82
n005_L_CA3_wire_2_cell_1,n010_L_CA3_wire_3_cell_2,1.1333851172906626,83
n005_L_CA3_wire_2_cell_1,n086_R_CA1_wire_6_cell_2,1.100827623031059,84
n014_L_CA3_wire_4_cell_2,n042_L_CA1_wire_3_cell_2,1.097565802493567,85
n086_R_CA1_wire_6_cell_2,n117_R_CA3_wire_6_cell_1,1.0678276810265812,86
n009_L_CA3_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,1.064131843713351,87
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,1.0265486725663722,88
n013_L_CA3_wire_4_cell_1,n082_R_CA1_wire_5_cell_2,0.8823854224185532,89
n006_L_CA3_wire_2_cell_2,n117_R_CA3_wire_6_cell_1,0.8672690971621136,90
n042_L_CA1_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,0.8573261248052786,91
n081_R_CA1_wire_5_cell_1,n117_R_CA3_wire_6_cell_1,0.8507679082359285,92
n005_L_CA3_wire_2_cell_1,n006_L_CA3_wire_2_cell_2,0.8020405516406548,93
n042_L_CA1_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,0.7840440165061904,94
n005_L_CA3_wire_2_cell_1,n106_R_CA3_wire_3_cell_2,0.7471194663432378,95
n009_L_CA3_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,0.7384551767753545,96
n009_L_CA3_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,0.7318503683570561,97
n009_L_CA3_wire_3_cell_1,n013_L_CA3_wire_4_cell_1,0.7272793230730158,98
n009_L_CA3_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,0.6978918288673432,99
n013_L_CA3_wire_4_cell_1,n117_R_CA3_wire_6_cell_1,0.6829104650022,100
n009_L_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,0.6233241363230091,101
n005_L_CA3_wire_2_cell_1,n009_L_CA3_wire_3_cell_1,0.6032052290970368,102
n005_L_CA3_wire_2_cell_1,n105_R_CA3_wire_3_cell_1,0.5820123203285421,103
n009_L_CA3_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,0.5598226878903896,104
n009_L_CA3_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,0.518716536104202,105
n010_L_CA3_wire_3_cell_2,n042_L_CA1_wire_3_cell_2,0.47865580621774945,106
n082_R_CA1_wire_5_cell_2,n117_R_CA3_wire_6_cell_1,0.4771790353008757,107
n042_L_CA1_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,0.4765871513315666,108
n005_L_CA3_wire_2_cell_1,n013_L_CA3_wire_4_cell_1,0.44869951994792545,109
n042_L_CA1_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,0.40895306859205965,110
n005_L_CA3_wire_2_cell_1,n117_R_CA3_wire_6_cell_1,0.3958951253198081,111
n005_L_CA3_wire_2_cell_1,n082_R_CA1_wire_5_cell_2,0.3868567309257488,112
n005_L_CA3_wire_2_cell_1,n081_R_CA1_wire_5_cell_1,0.37396848494131507,113
n042_L_CA1_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,0.3259963436928705,114
n042_L_CA1_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,0.3181459591583351,115
n013_L_CA3_wire_4_cell_1,n042_L_CA1_wire_3_cell_2,0.3158860279513198,116
n006_L_CA3_wire_2_cell_2,n042_L_CA1_wire_3_cell_2,0.2803865713636606,117
n005_L_CA3_wire_2_cell_1,n042_L_CA1_wire_3_cell_2,0.18082227888949018,118
n042_L_CA1_wire_3_cell_2,n117_R_CA3_wire_6_cell_1,0.13983604788243265,119
n009_L_CA3_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,0.07476298017307614,120
