Neuron1,Neuron2,BumpScore,Rank
n086_R_CA1_wire_6_cell_2,n097_R_CA1_wire_1_cell_1,37.999999999999986,1
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,18.16666666666666,2
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,16.41618497109826,3
n041_L_CA1_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,15.882352941176466,4
n010_L_CA3_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,14.752941176470586,5
n081_R_CA1_wire_5_cell_1,n086_R_CA1_wire_6_cell_2,12.348432055749127,6
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,12.063157894736838,7
n086_R_CA1_wire_6_cell_2,n105_R_CA3_wire_3_cell_1,10.942528735632184,8
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,9.846464646464646,9
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,9.261520341561564,10
n097_R_CA1_wire_1_cell_1,n118_R_CA3_wire_6_cell_2,9.166315789473684,11
n086_R_CA1_wire_6_cell_2,n118_R_CA3_wire_6_cell_2,9.010526315789471,12
n082_R_CA1_wire_5_cell_2,n086_R_CA1_wire_6_cell_2,8.366230677764563,13
n097_R_CA1_wire_1_cell_1,n105_R_CA3_wire_3_cell_1,7.619306594153635,14
n086_R_CA1_wire_6_cell_2,n106_R_CA3_wire_3_cell_2,6.827037773359842,15
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,6.485106382978723,16
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,6.249999999999998,17
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,5.44736842105263,18
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,5.236363636363636,19
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,5.039950449055434,20
n105_R_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,4.8252971518277645,21
n041_L_CA1_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,4.600566572237959,22
n009_L_CA3_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,4.535672816410786,23
n009_L_CA3_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,4.3499197431781695,24
n006_L_CA3_wire_2_cell_2,n086_R_CA1_wire_6_cell_2,4.307692307692308,25
n041_L_CA1_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,4.2489391796322495,26
n013_L_CA3_wire_4_cell_1,n086_R_CA1_wire_6_cell_2,3.939468807906114,27
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,3.871657754010694,28
n097_R_CA1_wire_1_cell_1,n106_R_CA3_wire_3_cell_2,3.70841121495327,29
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,3.659359190556492,30
n106_R_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,3.59727367017336,31
n009_L_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,3.48344811208739,32
n086_R_CA1_wire_6_cell_2,n117_R_CA3_wire_6_cell_1,3.3954834973943253,33
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,3.194754098360655,34
n010_L_CA3_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,3.1593090211132435,35
n006_L_CA3_wire_2_cell_2,n118_R_CA3_wire_6_cell_2,3.089444679949131,36
n014_L_CA3_wire_4_cell_2,n086_R_CA1_wire_6_cell_2,2.943770672546858,37
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,2.9432013769363166,38
n010_L_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,2.8964451313755792,39
n013_L_CA3_wire_4_cell_1,n118_R_CA3_wire_6_cell_2,2.636490191942629,40
n010_L_CA3_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,2.2922374429223753,41
n006_L_CA3_wire_2_cell_2,n009_L_CA3_wire_3_cell_1,2.195083106869747,42
n105_R_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,2.1668625146886025,43
n005_L_CA3_wire_2_cell_1,n086_R_CA1_wire_6_cell_2,2.150832517140058,44
n042_L_CA1_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,2.145804676753783,45
n005_L_CA3_wire_2_cell_1,n097_R_CA1_wire_1_cell_1,2.1404300819769526,46
n081_R_CA1_wire_5_cell_1,n118_R_CA3_wire_6_cell_2,2.1168589505024187,47
n041_L_CA1_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,1.8923766816143497,48
n013_L_CA3_wire_4_cell_1,n097_R_CA1_wire_1_cell_1,1.7284671532846714,49
n013_L_CA3_wire_4_cell_1,n081_R_CA1_wire_5_cell_1,1.6611143021252153,50
n081_R_CA1_wire_5_cell_1,n105_R_CA3_wire_3_cell_1,1.6005236581260518,51
n082_R_CA1_wire_5_cell_2,n118_R_CA3_wire_6_cell_2,1.5665171898355754,52
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,1.4826653552987468,53
n009_L_CA3_wire_3_cell_1,n010_L_CA3_wire_3_cell_2,1.4170813718897106,54
n010_L_CA3_wire_3_cell_2,n013_L_CA3_wire_4_cell_1,1.406441476826394,55
n009_L_CA3_wire_3_cell_1,n041_L_CA1_wire_3_cell_1,1.3973847212663448,56
n010_L_CA3_wire_3_cell_2,n014_L_CA3_wire_4_cell_2,1.3681978798586572,57
n013_L_CA3_wire_4_cell_1,n082_R_CA1_wire_5_cell_2,1.364336286609664,58
n042_L_CA1_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,1.3595195585132283,59
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,1.3386472329765433,60
n009_L_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,1.3177541600788412,61
n106_R_CA3_wire_3_cell_2,n117_R_CA3_wire_6_cell_1,1.3161965639000153,62
n006_L_CA3_wire_2_cell_2,n105_R_CA3_wire_3_cell_1,1.2967061580523374,63
n097_R_CA1_wire_1_cell_1,n117_R_CA3_wire_6_cell_1,1.274132804757186,64
n006_L_CA3_wire_2_cell_2,n106_R_CA3_wire_3_cell_2,1.2598082814507356,65
n009_L_CA3_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,1.230745998187859,66
n081_R_CA1_wire_5_cell_1,n106_R_CA3_wire_3_cell_2,1.224633431085043,67
n041_L_CA1_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,1.2017921764604507,68
n005_L_CA3_wire_2_cell_1,n118_R_CA3_wire_6_cell_2,1.1843079899035165,69
n005_L_CA3_wire_2_cell_1,n006_L_CA3_wire_2_cell_2,1.1809421449247042,70
n117_R_CA3_wire_6_cell_1,n118_R_CA3_wire_6_cell_2,1.1773534232508536,71
n013_L_CA3_wire_4_cell_1,n041_L_CA1_wire_3_cell_1,1.1530130519300184,72
n082_R_CA1_wire_5_cell_2,n106_R_CA3_wire_3_cell_2,1.1493293591654252,73
n009_L_CA3_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,1.1441655925392369,74
n081_R_CA1_wire_5_cell_1,n117_R_CA3_wire_6_cell_1,1.1364171917422263,75
n009_L_CA3_wire_3_cell_1,n013_L_CA3_wire_4_cell_1,1.1170811462008439,76
n105_R_CA3_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,1.1033916089739675,77
n010_L_CA3_wire_3_cell_2,n042_L_CA1_wire_3_cell_2,1.10285303284584,78
n009_L_CA3_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,1.1011920792640575,79
n013_L_CA3_wire_4_cell_1,n106_R_CA3_wire_3_cell_2,1.0812047897339496,80
n082_R_CA1_wire_5_cell_2,n105_R_CA3_wire_3_cell_1,1.080995235574378,81
n082_R_CA1_wire_5_cell_2,n117_R_CA3_wire_6_cell_1,1.0471436567778476,82
n005_L_CA3_wire_2_cell_1,n009_L_CA3_wire_3_cell_1,0.9962766974978239,83
n014_L_CA3_wire_4_cell_2,n105_R_CA3_wire_3_cell_1,0.9864405242392641,84
n010_L_CA3_wire_3_cell_2,n117_R_CA3_wire_6_cell_1,0.9847982483578357,85
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,0.9557491884503675,86
n009_L_CA3_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,0.8959529846940152,87
n006_L_CA3_wire_2_cell_2,n013_L_CA3_wire_4_cell_1,0.8691128593110962,88
n014_L_CA3_wire_4_cell_2,n118_R_CA3_wire_6_cell_2,0.8614836059220219,89
n014_L_CA3_wire_4_cell_2,n106_R_CA3_wire_3_cell_2,0.8498190452041219,90
n006_L_CA3_wire_2_cell_2,n117_R_CA3_wire_6_cell_1,0.8475943892174734,91
n042_L_CA1_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,0.8294314381270901,92
n013_L_CA3_wire_4_cell_1,n105_R_CA3_wire_3_cell_1,0.8291564291564291,93
n005_L_CA3_wire_2_cell_1,n041_L_CA1_wire_3_cell_1,0.7599339850196776,94
n009_L_CA3_wire_3_cell_1,n014_L_CA3_wire_4_cell_2,0.7475896995583234,95
n005_L_CA3_wire_2_cell_1,n106_R_CA3_wire_3_cell_2,0.6835513287842285,96
n014_L_CA3_wire_4_cell_2,n081_R_CA1_wire_5_cell_1,0.6791507403719524,97
n005_L_CA3_wire_2_cell_1,n081_R_CA1_wire_5_cell_1,0.6483793158089326,98
n042_L_CA1_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,0.6313372059362754,99
n013_L_CA3_wire_4_cell_1,n117_R_CA3_wire_6_cell_1,0.6089533850830464,100
n005_L_CA3_wire_2_cell_1,n010_L_CA3_wire_3_cell_2,0.6017572683763128,101
n041_L_CA1_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,0.5568103249596685,102
n005_L_CA3_wire_2_cell_1,n105_R_CA3_wire_3_cell_1,0.5395445187524777,103
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,0.5188214127158443,104
n042_L_CA1_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,0.45141121302385945,105
n014_L_CA3_wire_4_cell_2,n082_R_CA1_wire_5_cell_2,0.44941939533423997,106
n006_L_CA3_wire_2_cell_2,n042_L_CA1_wire_3_cell_2,0.42708128321196615,107
n005_L_CA3_wire_2_cell_1,n082_R_CA1_wire_5_cell_2,0.4153500759973785,108
n005_L_CA3_wire_2_cell_1,n117_R_CA3_wire_6_cell_1,0.38052586507659697,109
n042_L_CA1_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,0.3780987511666145,110
n005_L_CA3_wire_2_cell_1,n013_L_CA3_wire_4_cell_1,0.3662755297637392,111
n014_L_CA3_wire_4_cell_2,n117_R_CA3_wire_6_cell_1,0.3622685454757186,112
n005_L_CA3_wire_2_cell_1,n014_L_CA3_wire_4_cell_2,0.3518827233997518,113
n042_L_CA1_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,0.32834058087721985,114
n009_L_CA3_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,0.3261145029374495,115
n013_L_CA3_wire_4_cell_1,n014_L_CA3_wire_4_cell_2,0.27287428222831234,116
n013_L_CA3_wire_4_cell_1,n042_L_CA1_wire_3_cell_2,0.23148546767094902,117
n014_L_CA3_wire_4_cell_2,n042_L_CA1_wire_3_cell_2,0.19273528731293352,118
n005_L_CA3_wire_2_cell_1,n042_L_CA1_wire_3_cell_2,0.1835302788593487,119
n042_L_CA1_wire_3_cell_2,n117_R_CA3_wire_6_cell_1,0.1476355938673804,120
