Neuron1,Neuron2,BumpScore,Rank
n082_R_CA1_wire_5_cell_2,n106_R_CA3_wire_3_cell_2,0.9655525863015704,66
n005_L_CA3_wire_2_cell_1,n118_R_CA3_wire_6_cell_2,0.9251352770611209,67
n005_L_CA3_wire_2_cell_1,n010_L_CA3_wire_3_cell_2,0.9108092144122863,68
n006_L_CA3_wire_2_cell_2,n013_L_CA3_wire_4_cell_1,0.8978295647190859,69
n097_R_CA1_wire_1_cell_1,n117_R_CA3_wire_6_cell_1,0.8961956109043966,70
n010_L_CA3_wire_3_cell_2,n014_L_CA3_wire_4_cell_2,0.8904847396768398,71
n041_L_CA1_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,0.8886576482830386,72
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,0.8566541224769079,73
n082_R_CA1_wire_5_cell_2,n117_R_CA3_wire_6_cell_1,0.8565229041808546,74
n005_L_CA3_wire_2_cell_1,n006_L_CA3_wire_2_cell_2,0.8277010904310405,75
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,0.8043773279819832,76
n010_L_CA3_wire_3_cell_2,n042_L_CA1_wire_3_cell_2,0.7702286362899309,77
n009_L_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,0.7621074811064168,78
n014_L_CA3_wire_4_cell_2,n118_R_CA3_wire_6_cell_2,0.7515234642892133,79
n014_L_CA3_wire_4_cell_2,n081_R_CA1_wire_5_cell_1,0.7426678516603373,80
n009_L_CA3_wire_3_cell_1,n013_L_CA3_wire_4_cell_1,0.7210700283092245,81
n005_L_CA3_wire_2_cell_1,n009_L_CA3_wire_3_cell_1,0.7195799208270468,82
n006_L_CA3_wire_2_cell_2,n106_R_CA3_wire_3_cell_2,0.6973430504264845,83
n009_L_CA3_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,0.692735488355926,84
n009_L_CA3_wire_3_cell_1,n014_L_CA3_wire_4_cell_2,0.6920091713846861,85
n005_L_CA3_wire_2_cell_1,n081_R_CA1_wire_5_cell_1,0.6766546286695032,86
n006_L_CA3_wire_2_cell_2,n105_R_CA3_wire_3_cell_1,0.6326252192555051,87
n014_L_CA3_wire_4_cell_2,n105_R_CA3_wire_3_cell_1,0.6233766233766239,88
n117_R_CA3_wire_6_cell_1,n118_R_CA3_wire_6_cell_2,0.6136302221261417,89
n042_L_CA1_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,0.6113040013660427,90
n006_L_CA3_wire_2_cell_2,n117_R_CA3_wire_6_cell_1,0.6089000355957948,91
n042_L_CA1_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,0.5970127451338417,92
n013_L_CA3_wire_4_cell_1,n105_R_CA3_wire_3_cell_1,0.5885173296493436,93
n014_L_CA3_wire_4_cell_2,n106_R_CA3_wire_3_cell_2,0.5459149007833962,94
n042_L_CA1_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,0.5276992036206969,95
n005_L_CA3_wire_2_cell_1,n041_L_CA1_wire_3_cell_1,0.5081614576743017,96
n005_L_CA3_wire_2_cell_1,n082_R_CA1_wire_5_cell_2,0.5008205630981052,97
n041_L_CA1_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,0.5003012826030813,98
n013_L_CA3_wire_4_cell_1,n106_R_CA3_wire_3_cell_2,0.48089468779123967,99
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,0.4636501993553501,100
