Neuron1,Neuron2,BumpScore,Rank
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,33.7466702908399,1
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,27.946675232894314,2
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,27.60792079207921,3
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,27.269698910954517,4
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,26.349171270718237,5
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,24.02315484804631,6
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,23.663212435233163,7
n009_L_CA3_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,19.03253796095445,8
n009_L_CA3_wire_3_cell_1,n041_L_CA1_wire_3_cell_1,18.08246153846154,9
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,13.095666394112836,10
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,12.058498023715416,11
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,10.392273402674592,12
n009_L_CA3_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,10.023357664233576,13
n006_L_CA3_wire_2_cell_2,n009_L_CA3_wire_3_cell_1,9.524105754276828,14
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,9.00671872162702,15
n009_L_CA3_wire_3_cell_1,n010_L_CA3_wire_3_cell_2,8.388930441286462,16
n013_L_CA3_wire_4_cell_1,n097_R_CA1_wire_1_cell_1,7.73204061378731,17
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,7.593693384909171,18
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,6.957622012452299,19
n005_L_CA3_wire_2_cell_1,n097_R_CA1_wire_1_cell_1,5.942967992240543,20
n013_L_CA3_wire_4_cell_1,n041_L_CA1_wire_3_cell_1,5.2424880382775125,21
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,5.083195750484531,22
n009_L_CA3_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,4.960662920278122,23
n005_L_CA3_wire_2_cell_1,n041_L_CA1_wire_3_cell_1,4.503497178139018,24
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,3.232635492075916,25
n013_L_CA3_wire_4_cell_1,n082_R_CA1_wire_5_cell_2,2.804444818587423,26
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,2.79271558650241,27
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,2.7489736419349082,28
n042_L_CA1_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,2.6213744447347787,29
n009_L_CA3_wire_3_cell_1,n014_L_CA3_wire_4_cell_2,2.525442521164055,30
n013_L_CA3_wire_4_cell_1,n081_R_CA1_wire_5_cell_1,1.9925375598481097,31
n041_L_CA1_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,1.8596797671033474,32
n006_L_CA3_wire_2_cell_2,n013_L_CA3_wire_4_cell_1,1.687543014452856,33
n005_L_CA3_wire_2_cell_1,n006_L_CA3_wire_2_cell_2,1.6032568467801638,34
n005_L_CA3_wire_2_cell_1,n082_R_CA1_wire_5_cell_2,1.5789178843191256,35
n009_L_CA3_wire_3_cell_1,n013_L_CA3_wire_4_cell_1,1.3478001194505278,36
n005_L_CA3_wire_2_cell_1,n009_L_CA3_wire_3_cell_1,1.165005457831541,37
n010_L_CA3_wire_3_cell_2,n013_L_CA3_wire_4_cell_1,1.1483715319662242,38
n042_L_CA1_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,0.9630526953361602,39
n005_L_CA3_wire_2_cell_1,n010_L_CA3_wire_3_cell_2,0.9586657744376388,40
n014_L_CA3_wire_4_cell_2,n081_R_CA1_wire_5_cell_1,0.9416904322792495,41
n005_L_CA3_wire_2_cell_1,n081_R_CA1_wire_5_cell_1,0.9053893315192213,42
n010_L_CA3_wire_3_cell_2,n014_L_CA3_wire_4_cell_2,0.7896369935231204,43
n042_L_CA1_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,0.7879609133680661,44
n014_L_CA3_wire_4_cell_2,n082_R_CA1_wire_5_cell_2,0.7593007619901383,45
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,0.7574522383298483,46
n006_L_CA3_wire_2_cell_2,n042_L_CA1_wire_3_cell_2,0.736100362510691,47
n009_L_CA3_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,0.7229399069880544,48
n005_L_CA3_wire_2_cell_1,n014_L_CA3_wire_4_cell_2,0.5402027146869788,49
n010_L_CA3_wire_3_cell_2,n042_L_CA1_wire_3_cell_2,0.5058386284618154,50
n013_L_CA3_wire_4_cell_1,n042_L_CA1_wire_3_cell_2,0.37685625026746994,51
n005_L_CA3_wire_2_cell_1,n013_L_CA3_wire_4_cell_1,0.22217571882624348,52
n013_L_CA3_wire_4_cell_1,n014_L_CA3_wire_4_cell_2,0.12561106990878557,53
n005_L_CA3_wire_2_cell_1,n042_L_CA1_wire_3_cell_2,0.12162876259988714,54
n014_L_CA3_wire_4_cell_2,n042_L_CA1_wire_3_cell_2,0.11570306131736105,55
