Neuron1,Neuron2,BumpScore,Rank
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,66.00000000000003,1
n077_R_CA1_wire_4_cell_1,n109_R_CA3_wire_4_cell_1,50.54700854700855,2
n077_R_CA1_wire_4_cell_1,n097_R_CA1_wire_1_cell_1,50.0,3
n041_L_CA1_wire_3_cell_1,n077_R_CA1_wire_4_cell_1,49.81308411214954,4
n041_L_CA1_wire_3_cell_1,n109_R_CA3_wire_4_cell_1,49.52447552447552,5
n005_L_CA3_wire_2_cell_1,n041_L_CA1_wire_3_cell_1,48.189655172413794,6
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,46.55331412103747,7
n014_L_CA3_wire_4_cell_2,n077_R_CA1_wire_4_cell_1,42.50515463917526,8
n097_R_CA1_wire_1_cell_1,n109_R_CA3_wire_4_cell_1,42.0,9
n005_L_CA3_wire_2_cell_1,n109_R_CA3_wire_4_cell_1,41.28497409326425,10
n014_L_CA3_wire_4_cell_2,n109_R_CA3_wire_4_cell_1,40.8235294117647,11
n005_L_CA3_wire_2_cell_1,n077_R_CA1_wire_4_cell_1,39.2319391634981,12
n005_L_CA3_wire_2_cell_1,n097_R_CA1_wire_1_cell_1,35.60919540229885,13
n013_L_CA3_wire_4_cell_1,n109_R_CA3_wire_4_cell_1,27.182481751824817,14
n013_L_CA3_wire_4_cell_1,n041_L_CA1_wire_3_cell_1,26.957264957264965,15
n042_L_CA1_wire_3_cell_2,n109_R_CA3_wire_4_cell_1,25.333333333333336,16
n013_L_CA3_wire_4_cell_1,n077_R_CA1_wire_4_cell_1,25.08074534161491,17
n041_L_CA1_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,21.73913043478261,18
n042_L_CA1_wire_3_cell_2,n077_R_CA1_wire_4_cell_1,21.38461538461538,19
n005_L_CA3_wire_2_cell_1,n014_L_CA3_wire_4_cell_2,20.446601941747577,20
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,19.81308411214954,21
n009_L_CA3_wire_3_cell_1,n041_L_CA1_wire_3_cell_1,16.7244094488189,22
n013_L_CA3_wire_4_cell_1,n097_R_CA1_wire_1_cell_1,15.77952755905512,23
n009_L_CA3_wire_3_cell_1,n109_R_CA3_wire_4_cell_1,15.223787167449139,24
n009_L_CA3_wire_3_cell_1,n077_R_CA1_wire_4_cell_1,13.416879795396422,25
n042_L_CA1_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,12.19672131147541,26
n006_L_CA3_wire_2_cell_2,n109_R_CA3_wire_4_cell_1,11.138211382113823,27
n006_L_CA3_wire_2_cell_2,n077_R_CA1_wire_4_cell_1,10.79632063074902,28
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,10.29896907216495,29
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,8.841498559077813,30
n013_L_CA3_wire_4_cell_1,n014_L_CA3_wire_4_cell_2,8.314049586776862,31
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,6.895181321410831,32
n005_L_CA3_wire_2_cell_1,n006_L_CA3_wire_2_cell_2,6.733877047495035,33
n009_L_CA3_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,6.578871201157742,34
n014_L_CA3_wire_4_cell_2,n042_L_CA1_wire_3_cell_2,5.3897497020262195,35
n005_L_CA3_wire_2_cell_1,n013_L_CA3_wire_4_cell_1,5.166200050903539,36
n005_L_CA3_wire_2_cell_1,n042_L_CA1_wire_3_cell_2,4.653349001175091,37
n006_L_CA3_wire_2_cell_2,n013_L_CA3_wire_4_cell_1,4.045653308967497,38
n006_L_CA3_wire_2_cell_2,n009_L_CA3_wire_3_cell_1,3.3348333785933213,39
n005_L_CA3_wire_2_cell_1,n009_L_CA3_wire_3_cell_1,2.7572138734929426,40
n009_L_CA3_wire_3_cell_1,n014_L_CA3_wire_4_cell_2,2.262896120505895,41
n009_L_CA3_wire_3_cell_1,n013_L_CA3_wire_4_cell_1,1.9455518034844452,42
n013_L_CA3_wire_4_cell_1,n042_L_CA1_wire_3_cell_2,1.4531866306829957,43
n009_L_CA3_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,0.7930612957680885,44
n006_L_CA3_wire_2_cell_2,n042_L_CA1_wire_3_cell_2,0.7550107024712988,45
