Neuron1,Neuron2,BumpScore,Rank
n086_R_CA1_wire_6_cell_2,n097_R_CA1_wire_1_cell_1,31.999999999999993,1
n041_L_CA1_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,27.999999999999996,2
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,21.826086956521742,3
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,18.249999999999996,4
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,15.846153846153847,5
n086_R_CA1_wire_6_cell_2,n105_R_CA3_wire_3_cell_1,13.294117647058815,6
n086_R_CA1_wire_6_cell_2,n118_R_CA3_wire_6_cell_2,12.66666666666666,7
n010_L_CA3_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,12.57142857142857,8
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,11.56862745098039,9
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,8.847457627118644,10
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,7.709497206703908,11
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,7.6923076923076925,12
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,7.33477321814255,13
n097_R_CA1_wire_1_cell_1,n118_R_CA3_wire_6_cell_2,7.310344827586206,14
n086_R_CA1_wire_6_cell_2,n106_R_CA3_wire_3_cell_2,7.027027027027025,15
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,6.450069965653224,16
n081_R_CA1_wire_5_cell_1,n086_R_CA1_wire_6_cell_2,5.714285714285714,17
n097_R_CA1_wire_1_cell_1,n105_R_CA3_wire_3_cell_1,5.591240875912408,18
n041_L_CA1_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,5.4718614718614695,19
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,5.153846153846153,20
n006_L_CA3_wire_2_cell_2,n086_R_CA1_wire_6_cell_2,5.030303030303028,21
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,4.656084656084655,22
n041_L_CA1_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,4.57142857142857,23
n010_L_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,4.553359683794466,24
n010_L_CA3_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,4.2142857142857135,25
n010_L_CA3_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,4.2105263157894735,26
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,4.206008583690984,27
n041_L_CA1_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,4.033519553072626,28
n082_R_CA1_wire_5_cell_2,n086_R_CA1_wire_6_cell_2,3.714285714285714,29
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,3.602649006622516,30
n097_R_CA1_wire_1_cell_1,n106_R_CA3_wire_3_cell_2,3.5,31
n082_R_CA1_wire_5_cell_2,n118_R_CA3_wire_6_cell_2,2.305953278070836,32
n006_L_CA3_wire_2_cell_2,n105_R_CA3_wire_3_cell_1,2.2582328007825234,33
n105_R_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,2.219335116545663,34
n006_L_CA3_wire_2_cell_2,n106_R_CA3_wire_3_cell_2,2.2132796780684116,35
n106_R_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,2.2084942084942107,36
n082_R_CA1_wire_5_cell_2,n106_R_CA3_wire_3_cell_2,2.1731843575418996,37
n082_R_CA1_wire_5_cell_2,n105_R_CA3_wire_3_cell_1,2.0848999393571854,38
n081_R_CA1_wire_5_cell_1,n118_R_CA3_wire_6_cell_2,2.045646661031276,39
n081_R_CA1_wire_5_cell_1,n105_R_CA3_wire_3_cell_1,2.0390763765541724,40
n081_R_CA1_wire_5_cell_1,n106_R_CA3_wire_3_cell_2,2.0139581256231303,41
n006_L_CA3_wire_2_cell_2,n118_R_CA3_wire_6_cell_2,1.7753721244925587,42
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,1.7124337065409547,43
n105_R_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,1.426900584795321,44
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,1.3546325878594248,45
