Neuron1,Neuron2,BumpScore,Rank
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,32.64290343486714,1
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,30.624999999999993,2
n041_L_CA1_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,27.308840413318023,3
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,26.84324324324324,4
n041_L_CA1_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,25.545675020210183,5
n097_R_CA1_wire_1_cell_1,n118_R_CA3_wire_6_cell_2,24.387096774193544,6
n086_R_CA1_wire_6_cell_2,n097_R_CA1_wire_1_cell_1,24.134403209628886,7
n014_L_CA3_wire_4_cell_2,n086_R_CA1_wire_6_cell_2,20.200445434298437,8
n041_L_CA1_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,19.280373831775698,9
n014_L_CA3_wire_4_cell_2,n118_R_CA3_wire_6_cell_2,16.443606444977714,10
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,14.336269628494826,11
n097_R_CA1_wire_1_cell_1,n106_R_CA3_wire_3_cell_2,12.368533561351002,12
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,12.011024345429487,13
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,11.941647058823529,14
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,11.907100199071,15
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,11.311663479923515,16
n041_L_CA1_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,11.270555810748736,17
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,10.842105263157894,18
n086_R_CA1_wire_6_cell_2,n118_R_CA3_wire_6_cell_2,10.502994011976048,19
n014_L_CA3_wire_4_cell_2,n106_R_CA3_wire_3_cell_2,9.289881166726683,20
n014_L_CA3_wire_4_cell_2,n082_R_CA1_wire_5_cell_2,8.005853658536584,21
n097_R_CA1_wire_1_cell_1,n105_R_CA3_wire_3_cell_1,7.645674740484427,22
n010_L_CA3_wire_3_cell_2,n014_L_CA3_wire_4_cell_2,7.24441076165214,23
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,7.1364902506963785,24
n010_L_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,6.959000586903663,25
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,6.4285507456203845,26
n014_L_CA3_wire_4_cell_2,n105_R_CA3_wire_3_cell_1,6.360844529750477,27
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,6.148244897959181,28
n086_R_CA1_wire_6_cell_2,n106_R_CA3_wire_3_cell_2,5.705735660847878,29
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,5.173370319001387,30
n082_R_CA1_wire_5_cell_2,n086_R_CA1_wire_6_cell_2,4.111533586818756,31
n106_R_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,4.035688793718771,32
n010_L_CA3_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,3.9668174962292593,33
n014_L_CA3_wire_4_cell_2,n081_R_CA1_wire_5_cell_1,3.8970588235294112,34
n006_L_CA3_wire_2_cell_2,n118_R_CA3_wire_6_cell_2,3.8495626822157423,35
n081_R_CA1_wire_5_cell_1,n086_R_CA1_wire_6_cell_2,3.316088328075708,36
n086_R_CA1_wire_6_cell_2,n105_R_CA3_wire_3_cell_1,3.256637168141591,37
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,3.1506572295247723,38
n082_R_CA1_wire_5_cell_2,n118_R_CA3_wire_6_cell_2,3.0628100918399648,39
n105_R_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,2.8114075436982517,40
n105_R_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,2.5684056913535187,41
n082_R_CA1_wire_5_cell_2,n106_R_CA3_wire_3_cell_2,2.4460328806290184,42
n006_L_CA3_wire_2_cell_2,n086_R_CA1_wire_6_cell_2,2.4437150028963135,43
n010_L_CA3_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,2.1283403017633153,44
n081_R_CA1_wire_5_cell_1,n118_R_CA3_wire_6_cell_2,2.095848801889975,45
n081_R_CA1_wire_5_cell_1,n106_R_CA3_wire_3_cell_2,1.8700827113173282,46
n010_L_CA3_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,1.5717109598067212,47
n006_L_CA3_wire_2_cell_2,n106_R_CA3_wire_3_cell_2,1.5071806500377924,48
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,1.4825107810253944,49
n081_R_CA1_wire_5_cell_1,n105_R_CA3_wire_3_cell_1,1.3941220798794287,50
n082_R_CA1_wire_5_cell_2,n105_R_CA3_wire_3_cell_1,1.0823994726433752,51
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,1.0598042769119245,52
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,0.9495596023676676,53
n006_L_CA3_wire_2_cell_2,n105_R_CA3_wire_3_cell_1,0.8147282291057864,54
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,0.6949020327628146,55
