Neuron1,Neuron2,BumpScore,Rank
n085_R_CA1_wire_6_cell_1,n110_R_CA3_wire_4_cell_2,30.53691275167785,46
n017_L_CA3_wire_5_cell_1,n110_R_CA3_wire_4_cell_2,30.048780487804876,47
n005_L_CA3_wire_2_cell_1,n085_R_CA1_wire_6_cell_1,29.914438502673796,48
n010_L_CA3_wire_3_cell_2,n109_R_CA3_wire_4_cell_1,29.39805825242718,49
n014_L_CA3_wire_4_cell_2,n017_L_CA3_wire_5_cell_1,29.095238095238095,50
n014_L_CA3_wire_4_cell_2,n077_R_CA1_wire_4_cell_1,28.335612181479174,51
n014_L_CA3_wire_4_cell_2,n081_R_CA1_wire_5_cell_1,28.169491525423727,52
n005_L_CA3_wire_2_cell_1,n081_R_CA1_wire_5_cell_1,27.939849624060145,53
n010_L_CA3_wire_3_cell_2,n042_L_CA1_wire_3_cell_2,27.52136752136751,54
n014_L_CA3_wire_4_cell_2,n085_R_CA1_wire_6_cell_1,27.356164383561648,55
n017_L_CA3_wire_5_cell_1,n042_L_CA1_wire_3_cell_2,26.668407310704957,56
n110_R_CA3_wire_4_cell_2,n118_R_CA3_wire_6_cell_2,26.45878136200717,57
n085_R_CA1_wire_6_cell_1,n097_R_CA1_wire_1_cell_1,26.01515151515151,58
n005_L_CA3_wire_2_cell_1,n118_R_CA3_wire_6_cell_2,25.931034482758612,59
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,25.835748792270525,60
n041_L_CA1_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,25.492957746478872,61
n014_L_CA3_wire_4_cell_2,n105_R_CA3_wire_3_cell_1,25.374677002583983,62
n005_L_CA3_wire_2_cell_1,n014_L_CA3_wire_4_cell_2,24.897653519720414,63
n005_L_CA3_wire_2_cell_1,n017_L_CA3_wire_5_cell_1,24.86075949367089,64
n013_L_CA3_wire_4_cell_1,n085_R_CA1_wire_6_cell_1,24.747663551401864,65
n014_L_CA3_wire_4_cell_2,n078_R_CA1_wire_4_cell_2,24.65384615384615,66
n097_R_CA1_wire_1_cell_1,n118_R_CA3_wire_6_cell_2,24.545454545454543,67
n077_R_CA1_wire_4_cell_1,n118_R_CA3_wire_6_cell_2,24.356435643564357,68
n078_R_CA1_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,24.33663366336634,69
n005_L_CA3_wire_2_cell_1,n077_R_CA1_wire_4_cell_1,24.29885057471264,70
n042_L_CA1_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,24.064516129032253,71
n041_L_CA1_wire_3_cell_1,n077_R_CA1_wire_4_cell_1,23.661691542288555,72
n042_L_CA1_wire_3_cell_2,n078_R_CA1_wire_4_cell_2,23.655629139072847,73
n105_R_CA3_wire_3_cell_1,n109_R_CA3_wire_4_cell_1,23.421965317919074,74
n041_L_CA1_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,23.248226950354614,75
n081_R_CA1_wire_5_cell_1,n109_R_CA3_wire_4_cell_1,22.843853820598003,76
n077_R_CA1_wire_4_cell_1,n109_R_CA3_wire_4_cell_1,22.837920489296632,77
n014_L_CA3_wire_4_cell_2,n118_R_CA3_wire_6_cell_2,22.76959619952494,78
n013_L_CA3_wire_4_cell_1,n077_R_CA1_wire_4_cell_1,22.38095238095238,79
n097_R_CA1_wire_1_cell_1,n105_R_CA3_wire_3_cell_1,22.012738853503183,80
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,21.653363740022805,81
n005_L_CA3_wire_2_cell_1,n105_R_CA3_wire_3_cell_1,21.650485436893202,82
n105_R_CA3_wire_3_cell_1,n110_R_CA3_wire_4_cell_2,21.57142857142857,83
n041_L_CA1_wire_3_cell_1,n078_R_CA1_wire_4_cell_2,21.51724137931034,84
n013_L_CA3_wire_4_cell_1,n118_R_CA3_wire_6_cell_2,20.874251497005982,85
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,20.61224489795918,86
n017_L_CA3_wire_5_cell_1,n109_R_CA3_wire_4_cell_1,19.769652650822664,87
n042_L_CA1_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,19.198443579766526,88
n077_R_CA1_wire_4_cell_1,n110_R_CA3_wire_4_cell_2,19.064846416382252,89
n078_R_CA1_wire_4_cell_2,n109_R_CA3_wire_4_cell_1,18.927335640138406,90
n009_L_CA3_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,17.023255813953483,91
n013_L_CA3_wire_4_cell_1,n041_L_CA1_wire_3_cell_1,16.986737400530505,92
n041_L_CA1_wire_3_cell_1,n110_R_CA3_wire_4_cell_2,16.674486803519063,93
n042_L_CA1_wire_3_cell_2,n085_R_CA1_wire_6_cell_1,15.924170616113738,94
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,15.820773930753559,95
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,15.659451659451658,96
n009_L_CA3_wire_3_cell_1,n078_R_CA1_wire_4_cell_2,15.313725490196074,97
n085_R_CA1_wire_6_cell_1,n109_R_CA3_wire_4_cell_1,15.2156862745098,98
n009_L_CA3_wire_3_cell_1,n010_L_CA3_wire_3_cell_2,15.142857142857142,99
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,14.620347394540943,100
n013_L_CA3_wire_4_cell_1,n110_R_CA3_wire_4_cell_2,14.410852713178286,101
n042_L_CA1_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,14.284153005464479,102
n005_L_CA3_wire_2_cell_1,n097_R_CA1_wire_1_cell_1,14.074766355140188,103
n009_L_CA3_wire_3_cell_1,n017_L_CA3_wire_5_cell_1,13.62913907284768,104
n014_L_CA3_wire_4_cell_2,n109_R_CA3_wire_4_cell_1,13.608190370780298,105
n006_L_CA3_wire_2_cell_2,n017_L_CA3_wire_5_cell_1,12.713567839195976,106
n014_L_CA3_wire_4_cell_2,n110_R_CA3_wire_4_cell_2,12.689458689458688,107
n005_L_CA3_wire_2_cell_1,n110_R_CA3_wire_4_cell_2,12.65580448065173,108
n041_L_CA1_wire_3_cell_1,n109_R_CA3_wire_4_cell_1,12.64458724666337,109
n006_L_CA3_wire_2_cell_2,n105_R_CA3_wire_3_cell_1,12.424242424242424,110
n077_R_CA1_wire_4_cell_1,n097_R_CA1_wire_1_cell_1,12.417910447761189,111
n042_L_CA1_wire_3_cell_2,n077_R_CA1_wire_4_cell_1,12.210332103321035,112
n009_L_CA3_wire_3_cell_1,n085_R_CA1_wire_6_cell_1,12.007421150278294,113
n009_L_CA3_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,11.402843601895727,114
n097_R_CA1_wire_1_cell_1,n110_R_CA3_wire_4_cell_2,11.321375186846044,115
n013_L_CA3_wire_4_cell_1,n097_R_CA1_wire_1_cell_1,11.274755927475587,116
n006_L_CA3_wire_2_cell_2,n078_R_CA1_wire_4_cell_2,11.205828779599269,117
n109_R_CA3_wire_4_cell_1,n110_R_CA3_wire_4_cell_2,10.727721550234511,118
n009_L_CA3_wire_3_cell_1,n041_L_CA1_wire_3_cell_1,9.870384325546345,119
n109_R_CA3_wire_4_cell_1,n118_R_CA3_wire_6_cell_2,9.766822118587609,120
n006_L_CA3_wire_2_cell_2,n085_R_CA1_wire_6_cell_1,9.729323308270677,121
n041_L_CA1_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,9.609058402860542,122
n006_L_CA3_wire_2_cell_2,n077_R_CA1_wire_4_cell_1,9.405561993047508,123
n009_L_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,9.005181347150259,124
n005_L_CA3_wire_2_cell_1,n109_R_CA3_wire_4_cell_1,8.961108627626283,125
n009_L_CA3_wire_3_cell_1,n077_R_CA1_wire_4_cell_1,8.469982847341338,126
n097_R_CA1_wire_1_cell_1,n109_R_CA3_wire_4_cell_1,8.058208103481071,127
n013_L_CA3_wire_4_cell_1,n014_L_CA3_wire_4_cell_2,7.921511627906977,128
n013_L_CA3_wire_4_cell_1,n109_R_CA3_wire_4_cell_1,7.788434414668547,129
n006_L_CA3_wire_2_cell_2,n118_R_CA3_wire_6_cell_2,7.264331210191083,130
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,6.449511400651466,131
n042_L_CA1_wire_3_cell_2,n110_R_CA3_wire_4_cell_2,6.352668213457076,132
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,5.380254978400588,133
n042_L_CA1_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,5.222222222222224,134
n005_L_CA3_wire_2_cell_1,n013_L_CA3_wire_4_cell_1,5.09028960817717,135
n005_L_CA3_wire_2_cell_1,n006_L_CA3_wire_2_cell_2,5.0043581616481765,136
n006_L_CA3_wire_2_cell_2,n013_L_CA3_wire_4_cell_1,4.665202786910539,137
n006_L_CA3_wire_2_cell_2,n009_L_CA3_wire_3_cell_1,4.386567019428856,138
n009_L_CA3_wire_3_cell_1,n110_R_CA3_wire_4_cell_2,4.002637031456018,139
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,3.821409066084107,140
n006_L_CA3_wire_2_cell_2,n110_R_CA3_wire_4_cell_2,3.662341822841581,141
n009_L_CA3_wire_3_cell_1,n013_L_CA3_wire_4_cell_1,3.657542436767266,142
n014_L_CA3_wire_4_cell_2,n042_L_CA1_wire_3_cell_2,3.5189669087974145,143
n009_L_CA3_wire_3_cell_1,n014_L_CA3_wire_4_cell_2,3.306524710452485,144
n009_L_CA3_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,2.913957934990438,145
n042_L_CA1_wire_3_cell_2,n109_R_CA3_wire_4_cell_1,2.8410578685519776,146
n005_L_CA3_wire_2_cell_1,n042_L_CA1_wire_3_cell_2,2.7624355873383104,147
n006_L_CA3_wire_2_cell_2,n109_R_CA3_wire_4_cell_1,2.582765453578849,148
n009_L_CA3_wire_3_cell_1,n109_R_CA3_wire_4_cell_1,2.310340997445298,149
n013_L_CA3_wire_4_cell_1,n042_L_CA1_wire_3_cell_2,1.9971038477451386,150
n005_L_CA3_wire_2_cell_1,n009_L_CA3_wire_3_cell_1,1.911380927977292,151
n009_L_CA3_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,0.5843488882103098,152
n006_L_CA3_wire_2_cell_2,n042_L_CA1_wire_3_cell_2,0.4663997479494325,153
