Neuron1,Neuron2,BumpScore,Rank
n086_R_CA1_wire_6_cell_2,n105_R_CA3_wire_3_cell_1,27.93984962406013,1
n081_R_CA1_wire_5_cell_1,n086_R_CA1_wire_6_cell_2,25.673469387755095,2
n086_R_CA1_wire_6_cell_2,n106_R_CA3_wire_3_cell_2,24.74766355140186,3
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,23.159420289855063,4
n097_R_CA1_wire_1_cell_1,n105_R_CA3_wire_3_cell_1,22.022408963585427,5
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,22.0,6
n082_R_CA1_wire_5_cell_2,n086_R_CA1_wire_6_cell_2,21.065989847715727,7
n041_L_CA1_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,20.801932367149753,8
n086_R_CA1_wire_6_cell_2,n097_R_CA1_wire_1_cell_1,20.285714285714285,9
n014_L_CA3_wire_4_cell_2,n081_R_CA1_wire_5_cell_1,19.444444444444436,10
n010_L_CA3_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,19.374999999999993,11
n081_R_CA1_wire_5_cell_1,n106_R_CA3_wire_3_cell_2,18.150197628458493,12
n014_L_CA3_wire_4_cell_2,n086_R_CA1_wire_6_cell_2,18.085470085470085,13
n041_L_CA1_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,17.12462006079027,14
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,16.93111638954869,15
n010_L_CA3_wire_3_cell_2,n014_L_CA3_wire_4_cell_2,16.907103825136605,16
n010_L_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,16.847965738758027,17
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,16.777777777777775,18
n014_L_CA3_wire_4_cell_2,n106_R_CA3_wire_3_cell_2,16.712643678160916,19
n097_R_CA1_wire_1_cell_1,n106_R_CA3_wire_3_cell_2,16.251207729468597,20
n010_L_CA3_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,15.966942148760324,21
n105_R_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,15.955752212389372,22
n086_R_CA1_wire_6_cell_2,n118_R_CA3_wire_6_cell_2,15.777777777777779,23
n081_R_CA1_wire_5_cell_1,n105_R_CA3_wire_3_cell_1,15.56107660455486,24
n010_L_CA3_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,15.254408060453393,25
n106_R_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,15.178082191780813,26
n014_L_CA3_wire_4_cell_2,n082_R_CA1_wire_5_cell_2,15.14285714285714,27
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,15.026533996683245,28
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,14.823529411764703,29
n006_L_CA3_wire_2_cell_2,n086_R_CA1_wire_6_cell_2,14.3765903307888,30
n041_L_CA1_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,14.182692307692307,31
n081_R_CA1_wire_5_cell_1,n118_R_CA3_wire_6_cell_2,14.05405405405405,32
n014_L_CA3_wire_4_cell_2,n105_R_CA3_wire_3_cell_1,13.95744680851064,33
n105_R_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,13.339563862928346,34
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,13.297872340425531,35
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,13.18681318681318,36
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,13.061946902654867,37
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,12.797520661157026,38
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,12.396396396396394,39
n014_L_CA3_wire_4_cell_2,n118_R_CA3_wire_6_cell_2,12.087591240875911,40
n041_L_CA1_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,12.063492063492058,41
n082_R_CA1_wire_5_cell_2,n105_R_CA3_wire_3_cell_1,11.092614302461893,42
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,10.777777777777775,43
n082_R_CA1_wire_5_cell_2,n106_R_CA3_wire_3_cell_2,10.605863192182406,44
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,10.363636363636356,45
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,10.249496981891348,46
n006_L_CA3_wire_2_cell_2,n105_R_CA3_wire_3_cell_1,9.541100786275909,47
n006_L_CA3_wire_2_cell_2,n106_R_CA3_wire_3_cell_2,9.405725567620927,48
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,8.474469756480755,49
n082_R_CA1_wire_5_cell_2,n118_R_CA3_wire_6_cell_2,8.370656370656366,50
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,8.25579240037071,51
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,8.125202374527792,52
n097_R_CA1_wire_1_cell_1,n118_R_CA3_wire_6_cell_2,7.401425178147264,53
n006_L_CA3_wire_2_cell_2,n118_R_CA3_wire_6_cell_2,6.372340425531914,54
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,6.086796616403088,55
