Neuron1,Neuron2,BumpScore,Rank
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,11.686038744154978,1
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,11.205175600739368,2
n041_L_CA1_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,10.003316749585405,3
n010_L_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,9.350943396226413,4
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,8.96551724137931,5
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,8.410256410256409,6
n010_L_CA3_wire_3_cell_2,n014_L_CA3_wire_4_cell_2,7.6635514018691575,7
n041_L_CA1_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,7.567567567567566,8
n097_R_CA1_wire_1_cell_1,n105_R_CA3_wire_3_cell_1,7.460949464012251,9
n041_L_CA1_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,7.197126895450917,10
n014_L_CA3_wire_4_cell_2,n106_R_CA3_wire_3_cell_2,6.9893238434163685,11
n014_L_CA3_wire_4_cell_2,n118_R_CA3_wire_6_cell_2,6.912442396313365,12
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,6.911917098445596,13
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,6.847682119205297,14
n014_L_CA3_wire_4_cell_2,n105_R_CA3_wire_3_cell_1,6.835725677830937,15
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,6.756980351602896,16
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,6.746652383502946,17
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,6.510250569476081,18
n014_L_CA3_wire_4_cell_2,n081_R_CA1_wire_5_cell_1,6.340136054421766,19
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,6.3181818181818175,20
n081_R_CA1_wire_5_cell_1,n086_R_CA1_wire_6_cell_2,6.235294117647057,21
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,6.132231404958676,22
n086_R_CA1_wire_6_cell_2,n105_R_CA3_wire_3_cell_1,6.109090909090909,23
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,5.899159663865545,24
n086_R_CA1_wire_6_cell_2,n097_R_CA1_wire_1_cell_1,5.893660531697343,25
n097_R_CA1_wire_1_cell_1,n106_R_CA3_wire_3_cell_2,5.882352941176471,26
n014_L_CA3_wire_4_cell_2,n082_R_CA1_wire_5_cell_2,5.379912663755457,27
n014_L_CA3_wire_4_cell_2,n086_R_CA1_wire_6_cell_2,5.167919799498746,28
n097_R_CA1_wire_1_cell_1,n118_R_CA3_wire_6_cell_2,5.0910436713545515,29
n105_R_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,4.879541108986614,30
n010_L_CA3_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,4.6075949367088604,31
n081_R_CA1_wire_5_cell_1,n105_R_CA3_wire_3_cell_1,4.5275779376498795,32
n086_R_CA1_wire_6_cell_2,n106_R_CA3_wire_3_cell_2,4.265402843601895,33
n041_L_CA1_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,4.2393162393162385,34
n010_L_CA3_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,4.188877229800628,35
n106_R_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,4.18705035971223,36
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,4.126315789473685,37
n006_L_CA3_wire_2_cell_2,n106_R_CA3_wire_3_cell_2,3.8047698280643347,38
n082_R_CA1_wire_5_cell_2,n086_R_CA1_wire_6_cell_2,3.7783375314861454,39
n086_R_CA1_wire_6_cell_2,n118_R_CA3_wire_6_cell_2,3.6470588235294117,40
n010_L_CA3_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,3.5103578154425583,41
n081_R_CA1_wire_5_cell_1,n106_R_CA3_wire_3_cell_2,3.3068893528183705,42
n006_L_CA3_wire_2_cell_2,n086_R_CA1_wire_6_cell_2,3.2647462277091908,43
n006_L_CA3_wire_2_cell_2,n105_R_CA3_wire_3_cell_1,3.080468454854553,44
n105_R_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,2.957264957264955,45
n082_R_CA1_wire_5_cell_2,n106_R_CA3_wire_3_cell_2,2.882882882882882,46
n082_R_CA1_wire_5_cell_2,n105_R_CA3_wire_3_cell_1,2.431077694235588,47
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,2.1655480984340043,48
n006_L_CA3_wire_2_cell_2,n118_R_CA3_wire_6_cell_2,2.1206795547744584,49
n082_R_CA1_wire_5_cell_2,n118_R_CA3_wire_6_cell_2,2.1081830790568654,50
n081_R_CA1_wire_5_cell_1,n118_R_CA3_wire_6_cell_2,1.9920318725099593,51
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,1.8721461187214605,52
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,1.689768976897689,53
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,1.3864339994370949,54
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,1.3708796383499717,55
