Neuron1,Neuron2,BumpScore,Rank
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,27.595411887382692,1
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,26.727868852459018,2
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,24.131661442006266,3
n041_L_CA1_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,23.276857548509227,4
n086_R_CA1_wire_6_cell_2,n097_R_CA1_wire_1_cell_1,23.134328358208954,5
n041_L_CA1_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,22.793733681462136,6
n097_R_CA1_wire_1_cell_1,n118_R_CA3_wire_6_cell_2,22.757352941176464,7
n041_L_CA1_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,20.542056074766354,8
n014_L_CA3_wire_4_cell_2,n086_R_CA1_wire_6_cell_2,19.942857142857143,9
n014_L_CA3_wire_4_cell_2,n118_R_CA3_wire_6_cell_2,17.298311444652906,10
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,16.16767788196359,11
n097_R_CA1_wire_1_cell_1,n106_R_CA3_wire_3_cell_2,15.520521172638432,12
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,15.315240083507302,13
n041_L_CA1_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,14.196861626248213,14
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,13.865889212827984,15
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,12.686648501362395,16
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,12.229702970297026,17
n086_R_CA1_wire_6_cell_2,n118_R_CA3_wire_6_cell_2,11.96352583586626,18
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,11.953520164046479,19
n097_R_CA1_wire_1_cell_1,n105_R_CA3_wire_3_cell_1,11.351511558980436,20
n014_L_CA3_wire_4_cell_2,n106_R_CA3_wire_3_cell_2,10.995515695067262,21
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,9.856474258970355,22
n014_L_CA3_wire_4_cell_2,n082_R_CA1_wire_5_cell_2,9.293001186239618,23
n010_L_CA3_wire_3_cell_2,n014_L_CA3_wire_4_cell_2,8.664150943396223,24
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,8.556487419832262,25
n014_L_CA3_wire_4_cell_2,n105_R_CA3_wire_3_cell_1,8.459534883720927,26
n010_L_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,8.30047201618341,27
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,7.722721437740692,28
n086_R_CA1_wire_6_cell_2,n106_R_CA3_wire_3_cell_2,7.06086956521739,29
n106_R_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,6.8854489164086665,30
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,6.546377973803793,31
n082_R_CA1_wire_5_cell_2,n086_R_CA1_wire_6_cell_2,5.967426710097717,32
n014_L_CA3_wire_4_cell_2,n081_R_CA1_wire_5_cell_1,5.330529857022706,33
n081_R_CA1_wire_5_cell_1,n086_R_CA1_wire_6_cell_2,5.05426356589147,34
n086_R_CA1_wire_6_cell_2,n105_R_CA3_wire_3_cell_1,4.6754221388367725,35
n006_L_CA3_wire_2_cell_2,n118_R_CA3_wire_6_cell_2,4.674126355655016,36
n010_L_CA3_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,4.5703839122486265,37
n082_R_CA1_wire_5_cell_2,n118_R_CA3_wire_6_cell_2,4.3848396501457705,38
n105_R_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,4.352590827873733,39
n006_L_CA3_wire_2_cell_2,n086_R_CA1_wire_6_cell_2,3.565217391304347,40
n105_R_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,3.5554549569941134,41
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,3.391497078380012,42
n082_R_CA1_wire_5_cell_2,n106_R_CA3_wire_3_cell_2,3.190486976217439,43
n010_L_CA3_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,2.9771689497716882,44
n081_R_CA1_wire_5_cell_1,n106_R_CA3_wire_3_cell_2,2.766954377311959,45
n081_R_CA1_wire_5_cell_1,n105_R_CA3_wire_3_cell_1,2.5854265108182024,46
n006_L_CA3_wire_2_cell_2,n106_R_CA3_wire_3_cell_2,2.5445026178010464,47
n081_R_CA1_wire_5_cell_1,n118_R_CA3_wire_6_cell_2,2.4068767908309434,48
n010_L_CA3_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,2.371134020618556,49
n006_L_CA3_wire_2_cell_2,n105_R_CA3_wire_3_cell_1,1.6952978056426327,50
n082_R_CA1_wire_5_cell_2,n105_R_CA3_wire_3_cell_1,1.6625679153560182,51
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,1.4717531284169614,52
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,1.4271243669105225,53
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,1.1391162029459894,54
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,1.0265486725663715,55
