Neuron1,Neuron2,BumpScore,Rank
n086_R_CA1_wire_6_cell_2,n097_R_CA1_wire_1_cell_1,43.999999999999986,1
n041_L_CA1_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,23.999999999999993,2
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,22.4,3
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,21.71707317073171,4
n010_L_CA3_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,20.909090909090907,5
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,13.999999999999995,6
n086_R_CA1_wire_6_cell_2,n105_R_CA3_wire_3_cell_1,13.346938775510202,7
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,13.170097508125675,8
n086_R_CA1_wire_6_cell_2,n118_R_CA3_wire_6_cell_2,11.781818181818172,9
n097_R_CA1_wire_1_cell_1,n118_R_CA3_wire_6_cell_2,11.152,10
n081_R_CA1_wire_5_cell_1,n086_R_CA1_wire_6_cell_2,11.116816431322208,11
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,9.080704383664294,12
n086_R_CA1_wire_6_cell_2,n106_R_CA3_wire_3_cell_2,8.707964601769913,13
n082_R_CA1_wire_5_cell_2,n086_R_CA1_wire_6_cell_2,8.331288343558281,14
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,7.494071146245055,15
n097_R_CA1_wire_1_cell_1,n105_R_CA3_wire_3_cell_1,7.248956884561888,16
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,6.9893238434163685,17
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,6.491803278688526,18
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,6.470914127423823,19
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,6.354515050167224,20
n009_L_CA3_wire_3_cell_1,n086_R_CA1_wire_6_cell_2,6.248655110579796,21
n041_L_CA1_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,6.038356164383561,22
n009_L_CA3_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,5.7919428862825075,23
n009_L_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,5.733473342561215,24
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,5.6893732970027235,25
n041_L_CA1_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,5.314285714285712,26
n006_L_CA3_wire_2_cell_2,n086_R_CA1_wire_6_cell_2,4.811524609843938,27
n013_L_CA3_wire_4_cell_1,n086_R_CA1_wire_6_cell_2,4.521315468940317,28
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,4.3886255924170605,29
n010_L_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,4.3550295857988175,30
n010_L_CA3_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,4.150375939849624,31
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,4.010126582278481,32
n041_L_CA1_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,3.5837104072398187,33
n086_R_CA1_wire_6_cell_2,n117_R_CA3_wire_6_cell_1,3.4236453201970445,34
n013_L_CA3_wire_4_cell_1,n118_R_CA3_wire_6_cell_2,3.2890303547861195,35
n014_L_CA3_wire_4_cell_2,n086_R_CA1_wire_6_cell_2,3.2651356993736957,36
n010_L_CA3_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,3.0387243735763096,37
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,2.9975308641975307,38
n006_L_CA3_wire_2_cell_2,n009_L_CA3_wire_3_cell_1,2.8641192405158087,39
n005_L_CA3_wire_2_cell_1,n086_R_CA1_wire_6_cell_2,2.8144072036018,40
n106_R_CA3_wire_3_cell_2,n118_R_CA3_wire_6_cell_2,2.808988764044944,41
n006_L_CA3_wire_2_cell_2,n118_R_CA3_wire_6_cell_2,2.807339449541285,42
n005_L_CA3_wire_2_cell_1,n097_R_CA1_wire_1_cell_1,2.7519890884291884,43
n042_L_CA1_wire_3_cell_2,n086_R_CA1_wire_6_cell_2,2.685920577617329,44
n097_R_CA1_wire_1_cell_1,n106_R_CA3_wire_3_cell_2,2.6138613861386144,45
n009_L_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,2.3871087238377475,46
n105_R_CA3_wire_3_cell_1,n106_R_CA3_wire_3_cell_2,2.336633663366335,47
n105_R_CA3_wire_3_cell_1,n118_R_CA3_wire_6_cell_2,2.278560250391236,48
n106_R_CA3_wire_3_cell_2,n117_R_CA3_wire_6_cell_1,2.2386203686257993,49
n013_L_CA3_wire_4_cell_1,n081_R_CA1_wire_5_cell_1,2.2186948853615513,50
n042_L_CA1_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,2.1410867492850327,51
n082_R_CA1_wire_5_cell_2,n118_R_CA3_wire_6_cell_2,2.1291585127201573,52
n117_R_CA3_wire_6_cell_1,n118_R_CA3_wire_6_cell_2,2.128431606588684,53
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,2.1172227231740313,54
n081_R_CA1_wire_5_cell_1,n118_R_CA3_wire_6_cell_2,2.0361718161266014,55
n006_L_CA3_wire_2_cell_2,n106_R_CA3_wire_3_cell_2,1.967409602047,56
n082_R_CA1_wire_5_cell_2,n105_R_CA3_wire_3_cell_1,1.9192660550458718,57
n081_R_CA1_wire_5_cell_1,n105_R_CA3_wire_3_cell_1,1.9007145543437376,58
n006_L_CA3_wire_2_cell_2,n105_R_CA3_wire_3_cell_1,1.819628647214854,59
n013_L_CA3_wire_4_cell_1,n041_L_CA1_wire_3_cell_1,1.810856183547845,60
n009_L_CA3_wire_3_cell_1,n013_L_CA3_wire_4_cell_1,1.7878122616874266,61
n105_R_CA3_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,1.7660377358490564,62
n009_L_CA3_wire_3_cell_1,n105_R_CA3_wire_3_cell_1,1.7344909676515898,63
n082_R_CA1_wire_5_cell_2,n106_R_CA3_wire_3_cell_2,1.7223375852862652,64
n013_L_CA3_wire_4_cell_1,n106_R_CA3_wire_3_cell_2,1.710700132100396,65
n013_L_CA3_wire_4_cell_1,n082_R_CA1_wire_5_cell_2,1.6903813318155951,66
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,1.660731021555764,67
n009_L_CA3_wire_3_cell_1,n041_L_CA1_wire_3_cell_1,1.6591928251121077,68
n081_R_CA1_wire_5_cell_1,n106_R_CA3_wire_3_cell_2,1.560098119378577,69
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,1.54862385321101,70
n005_L_CA3_wire_2_cell_1,n118_R_CA3_wire_6_cell_2,1.5481284713837242,71
