Neuron1,Neuron2,BumpScore,Rank
n017_L_CA3_wire_5_cell_1,n042_L_CA1_wire_3_cell_2,16.219679633867273,1
n041_L_CA1_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,12.19522776572668,2
n014_L_CA3_wire_4_cell_2,n042_L_CA1_wire_3_cell_2,11.683284457478003,3
n010_L_CA3_wire_3_cell_2,n017_L_CA3_wire_5_cell_1,10.056939501779357,4
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,9.938792390405291,5
n042_L_CA1_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,9.794871794871796,6
n014_L_CA3_wire_4_cell_2,n017_L_CA3_wire_5_cell_1,9.291479820627801,7
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,9.171247357293865,8
n005_L_CA3_wire_2_cell_1,n017_L_CA3_wire_5_cell_1,9.157258064516128,9
n006_L_CA3_wire_2_cell_2,n017_L_CA3_wire_5_cell_1,8.721030042918455,10
n017_L_CA3_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,8.624203821656051,11
n017_L_CA3_wire_5_cell_1,n041_L_CA1_wire_3_cell_1,8.419928825622776,12
n009_L_CA3_wire_3_cell_1,n041_L_CA1_wire_3_cell_1,8.24974200206398,13
n005_L_CA3_wire_2_cell_1,n041_L_CA1_wire_3_cell_1,8.145833333333334,14
n013_L_CA3_wire_4_cell_1,n017_L_CA3_wire_5_cell_1,7.92609699769053,15
n042_L_CA1_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,7.8876404494382015,16
n010_L_CA3_wire_3_cell_2,n042_L_CA1_wire_3_cell_2,7.369656328583402,17
n013_L_CA3_wire_4_cell_1,n041_L_CA1_wire_3_cell_1,7.221348779478692,18
n005_L_CA3_wire_2_cell_1,n042_L_CA1_wire_3_cell_2,7.196652719665269,19
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,7.021582733812949,20
n005_L_CA3_wire_2_cell_1,n097_R_CA1_wire_1_cell_1,6.929233772571986,21
n017_L_CA3_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,6.790945406125166,22
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,6.395843174303257,23
n013_L_CA3_wire_4_cell_1,n042_L_CA1_wire_3_cell_2,6.3858327053504125,24
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,5.960159362549798,25
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,5.847669074195664,26
n014_L_CA3_wire_4_cell_2,n082_R_CA1_wire_5_cell_2,5.792746113989637,27
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,5.691078561917441,28
n013_L_CA3_wire_4_cell_1,n097_R_CA1_wire_1_cell_1,5.6437246963562755,29
n009_L_CA3_wire_3_cell_1,n017_L_CA3_wire_5_cell_1,5.484573502722322,30
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,5.3605220228384995,31
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,3.2647374062165033,32
n006_L_CA3_wire_2_cell_2,n042_L_CA1_wire_3_cell_2,2.8310249307479216,33
n005_L_CA3_wire_2_cell_1,n082_R_CA1_wire_5_cell_2,2.5210084033613427,34
n013_L_CA3_wire_4_cell_1,n014_L_CA3_wire_4_cell_2,2.3288797533401837,35
n013_L_CA3_wire_4_cell_1,n082_R_CA1_wire_5_cell_2,2.2770358732652523,36
n005_L_CA3_wire_2_cell_1,n014_L_CA3_wire_4_cell_2,2.1732070365358567,37
n009_L_CA3_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,2.1451177151678893,38
n009_L_CA3_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,1.9243498817966909,39
n010_L_CA3_wire_3_cell_2,n014_L_CA3_wire_4_cell_2,1.8142664872139969,40
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,1.350350530289411,41
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,1.2570102494681876,42
n009_L_CA3_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,1.1465197986895832,43
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,1.1296296296296298,44
n009_L_CA3_wire_3_cell_1,n013_L_CA3_wire_4_cell_1,1.0714195149341588,45
n009_L_CA3_wire_3_cell_1,n014_L_CA3_wire_4_cell_2,0.9008795458798571,46
n010_L_CA3_wire_3_cell_2,n013_L_CA3_wire_4_cell_1,0.6370058415976089,47
n006_L_CA3_wire_2_cell_2,n013_L_CA3_wire_4_cell_1,0.548337847820735,48
n006_L_CA3_wire_2_cell_2,n009_L_CA3_wire_3_cell_1,0.5302398717552725,49
n005_L_CA3_wire_2_cell_1,n006_L_CA3_wire_2_cell_2,0.4364165475025718,50
n005_L_CA3_wire_2_cell_1,n013_L_CA3_wire_4_cell_1,0.35264667937534977,51
n005_L_CA3_wire_2_cell_1,n010_L_CA3_wire_3_cell_2,0.3190413631115871,52
n009_L_CA3_wire_3_cell_1,n010_L_CA3_wire_3_cell_2,0.2956503422854141,53
n005_L_CA3_wire_2_cell_1,n009_L_CA3_wire_3_cell_1,0.2334788468888932,54
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,0.2319946896780607,55
