Neuron1,Neuron2,BumpScore,Rank
n041_L_CA1_wire_3_cell_1,n077_R_CA1_wire_4_cell_1,16.583025830258304,1
n077_R_CA1_wire_4_cell_1,n109_R_CA3_wire_4_cell_1,15.41935483870968,2
n041_L_CA1_wire_3_cell_1,n109_R_CA3_wire_4_cell_1,15.351351351351353,3
n005_L_CA3_wire_2_cell_1,n041_L_CA1_wire_3_cell_1,14.852459016393443,4
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,13.697624190064797,5
n014_L_CA3_wire_4_cell_2,n077_R_CA1_wire_4_cell_1,12.267148014440435,6
n005_L_CA3_wire_2_cell_1,n077_R_CA1_wire_4_cell_1,12.224719101123595,7
n005_L_CA3_wire_2_cell_1,n109_R_CA3_wire_4_cell_1,11.369649805447471,8
n014_L_CA3_wire_4_cell_2,n109_R_CA3_wire_4_cell_1,11.038961038961041,9
n097_R_CA1_wire_1_cell_1,n109_R_CA3_wire_4_cell_1,10.493150684931507,10
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,9.692307692307692,11
n077_R_CA1_wire_4_cell_1,n097_R_CA1_wire_1_cell_1,7.463414634146344,12
n005_L_CA3_wire_2_cell_1,n014_L_CA3_wire_4_cell_2,5.44976076555024,13
n005_L_CA3_wire_2_cell_1,n097_R_CA1_wire_1_cell_1,5.134502923976606,14
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,2.213592233009709,15
