Neuron1,Neuron2,BumpScore,Rank
n009_L_CA3_wire_3_cell_1,n041_L_CA1_wire_3_cell_1,13.977315689981097,1
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,13.040816326530614,2
n006_L_CA3_wire_2_cell_2,n009_L_CA3_wire_3_cell_1,11.57281553398058,3
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,11.489773950484393,4
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,10.792503346720215,5
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,10.05484818805093,6
n009_L_CA3_wire_3_cell_1,n010_L_CA3_wire_3_cell_2,9.30035335689046,7
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,9.165080406957664,8
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,8.96774193548387,9
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,8.505617977528091,10
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,8.484320557491289,11
n009_L_CA3_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,8.096256684491976,12
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,7.934872705743043,13
n009_L_CA3_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,6.239583333333333,14
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,6.129496402877697,15
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,6.054298642533935,16
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,5.685071574642128,17
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,5.182724252491695,18
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,4.419580419580418,19
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,4.104377104377104,20
n009_L_CA3_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,3.914893617021276,21
