Neuron1,Neuron2,BumpScore,Rank
n006_L_CA3_wire_2_cell_2,n041_L_CA1_wire_3_cell_1,17.866236905721195,1
n009_L_CA3_wire_3_cell_1,n041_L_CA1_wire_3_cell_1,17.431192660550458,2
n006_L_CA3_wire_2_cell_2,n097_R_CA1_wire_1_cell_1,16.868533459895588,3
n041_L_CA1_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,15.475785148224247,4
n082_R_CA1_wire_5_cell_2,n097_R_CA1_wire_1_cell_1,15.347695664030542,5
n010_L_CA3_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,14.816455696202532,6
n010_L_CA3_wire_3_cell_2,n041_L_CA1_wire_3_cell_1,14.736842105263158,7
n041_L_CA1_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,13.580774365821096,8
n006_L_CA3_wire_2_cell_2,n009_L_CA3_wire_3_cell_1,13.55956678700361,9
n006_L_CA3_wire_2_cell_2,n010_L_CA3_wire_3_cell_2,13.401139137510173,10
n009_L_CA3_wire_3_cell_1,n097_R_CA1_wire_1_cell_1,13.255172413793105,11
n081_R_CA1_wire_5_cell_1,n097_R_CA1_wire_1_cell_1,12.064291920069504,12
n006_L_CA3_wire_2_cell_2,n082_R_CA1_wire_5_cell_2,11.819663226507332,13
n013_L_CA3_wire_4_cell_1,n097_R_CA1_wire_1_cell_1,10.244528301886792,14
n009_L_CA3_wire_3_cell_1,n010_L_CA3_wire_3_cell_2,10.172972972972971,15
n041_L_CA1_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,9.840409207161125,16
n009_L_CA3_wire_3_cell_1,n082_R_CA1_wire_5_cell_2,9.498941425546931,17
n010_L_CA3_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,9.024606696248487,18
n081_R_CA1_wire_5_cell_1,n082_R_CA1_wire_5_cell_2,8.529012810851544,19
n013_L_CA3_wire_4_cell_1,n041_L_CA1_wire_3_cell_1,7.589660743134087,20
n005_L_CA3_wire_2_cell_1,n097_R_CA1_wire_1_cell_1,6.595329527763363,21
n014_L_CA3_wire_4_cell_2,n097_R_CA1_wire_1_cell_1,5.583451059535822,22
n006_L_CA3_wire_2_cell_2,n081_R_CA1_wire_5_cell_1,5.137372525494901,23
n005_L_CA3_wire_2_cell_1,n041_L_CA1_wire_3_cell_1,5.025953765423344,24
n010_L_CA3_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,4.730837789661319,25
n009_L_CA3_wire_3_cell_1,n081_R_CA1_wire_5_cell_1,4.490459363957597,26
n014_L_CA3_wire_4_cell_2,n041_L_CA1_wire_3_cell_1,4.0473723168023685,27
n006_L_CA3_wire_2_cell_2,n013_L_CA3_wire_4_cell_1,3.772911145208535,28
n013_L_CA3_wire_4_cell_1,n082_R_CA1_wire_5_cell_2,3.289073019161056,29
n005_L_CA3_wire_2_cell_1,n006_L_CA3_wire_2_cell_2,2.8131900485794192,30
n013_L_CA3_wire_4_cell_1,n081_R_CA1_wire_5_cell_1,2.6632366968234233,31
n010_L_CA3_wire_3_cell_2,n013_L_CA3_wire_4_cell_1,2.5068302202397534,32
n041_L_CA1_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,2.4615384615384612,33
n042_L_CA1_wire_3_cell_2,n097_R_CA1_wire_1_cell_1,2.3454920853406733,34
n005_L_CA3_wire_2_cell_1,n010_L_CA3_wire_3_cell_2,1.8966111430212516,35
n005_L_CA3_wire_2_cell_1,n009_L_CA3_wire_3_cell_1,1.6745663974579625,36
n009_L_CA3_wire_3_cell_1,n014_L_CA3_wire_4_cell_2,1.6511083078032085,37
n009_L_CA3_wire_3_cell_1,n013_L_CA3_wire_4_cell_1,1.590285938112024,38
n006_L_CA3_wire_2_cell_2,n014_L_CA3_wire_4_cell_2,1.5613242532533196,39
n014_L_CA3_wire_4_cell_2,n081_R_CA1_wire_5_cell_1,1.1684463544322243,40
n006_L_CA3_wire_2_cell_2,n042_L_CA1_wire_3_cell_2,1.07265306122449,41
n005_L_CA3_wire_2_cell_1,n082_R_CA1_wire_5_cell_2,1.0221264605950109,42
n005_L_CA3_wire_2_cell_1,n081_R_CA1_wire_5_cell_1,1.0011931845299649,43
n042_L_CA1_wire_3_cell_2,n082_R_CA1_wire_5_cell_2,0.9370601246732355,44
n010_L_CA3_wire_3_cell_2,n014_L_CA3_wire_4_cell_2,0.919178814012058,45
n010_L_CA3_wire_3_cell_2,n042_L_CA1_wire_3_cell_2,0.8801812859975452,46
n009_L_CA3_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,0.7768115942028978,47
n014_L_CA3_wire_4_cell_2,n082_R_CA1_wire_5_cell_2,0.64437773677398,48
n042_L_CA1_wire_3_cell_2,n081_R_CA1_wire_5_cell_1,0.5834445268099822,49
n005_L_CA3_wire_2_cell_1,n013_L_CA3_wire_4_cell_1,0.5667827123424192,50
n013_L_CA3_wire_4_cell_1,n042_L_CA1_wire_3_cell_2,0.42691970039411925,51
n005_L_CA3_wire_2_cell_1,n014_L_CA3_wire_4_cell_2,0.38767532504480917,52
n013_L_CA3_wire_4_cell_1,n014_L_CA3_wire_4_cell_2,0.38432162123715535,53
n014_L_CA3_wire_4_cell_2,n042_L_CA1_wire_3_cell_2,0.14654334952425335,54
n005_L_CA3_wire_2_cell_1,n042_L_CA1_wire_3_cell_2,0.1319155940349602,55
